Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and M. Tech (IT) (5 Years Integrated B. Tech. and M. Tech.),AI,EWS,Female,3731,3809
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and M. Tech (IT) (5 Years Integrated B. Tech. and M. Tech.),AI,OBC-NCL,Neutral,4349,6241
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and M. Tech (IT) (5 Years Integrated B. Tech. and M. Tech.),AI,OBC-NCL,Female,7705,10475
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and M. Tech (IT) (5 Years Integrated B. Tech. and M. Tech.),AI,OBC-NCL-PWD,Neutral,557,557
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and M. Tech (IT) (5 Years Integrated B. Tech. and M. Tech.),AI,SC,Neutral,2426,4293
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and M. Tech (IT) (5 Years Integrated B. Tech. and M. Tech.),AI,SC,Female,4280,5371
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and M. Tech (IT) (5 Years Integrated B. Tech. and M. Tech.),AI,ST,Neutral,1116,1981
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and M. Tech (IT) (5 Years Integrated B. Tech. and M. Tech.),AI,ST,Female,2568,2568
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,OPEN,Neutral,13833,16856
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,OPEN,Female,22303,24511
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,OPEN-PWD,Neutral,1098,1098
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,EWS,Neutral,2615,2790
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,EWS,Female,4010,4010
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,EWS-PWD,Neutral,219,219
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,OBC-NCL,Neutral,5953,7482
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,OBC-NCL,Female,10304,10838
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,OBC-NCL-PWD,Neutral,746,746
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,SC,Neutral,3595,4746
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,SC,Female,5701,5701
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,ST,Neutral,2239,2526
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Integrated B. Tech.(IT) and MBA (5 Years Integrated B. Tech. and MBA),AI,ST,Female,2793,2793
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,OPEN,Neutral,8643,11180
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,OPEN,Female,16057,18094
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,OPEN-PWD,Neutral,719,719
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,EWS,Neutral,1724,1908
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,EWS,Female,3232,3232
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,OBC-NCL,Neutral,4634,4863
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,OBC-NCL,Female,7390,9429
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,SC,Neutral,2706,3476
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Mathematics and Scientific Computing,AI,ST,Neutral,1394,1494
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,OPEN,Neutral,14413,27124
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,OPEN,Female,29212,34478
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,OPEN-PWD,Neutral,1997,2185
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,EWS,Neutral,4354,4855
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,EWS,Female,6523,6523
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,OBC-NCL,Neutral,8497,11440
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,OBC-NCL,Female,14792,15390
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,OBC-NCL-PWD,Neutral,1715,1715
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,SC,Neutral,5471,7643
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,SC,Female,10037,10142
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,ST,Neutral,2830,3559
Indian Institute of Information Technology (IIIT)Kota Rajasthan,AI and DATA SCIENCE,AI,ST,Female,4802,4802
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,OPEN,Neutral,14863,24416
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,OPEN,Female,25882,34423
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,OPEN-PWD,Neutral,1261,1619
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,OPEN-PWD,Female,2035,2035
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,EWS,Neutral,3896,4630
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,EWS,Female,5759,6604
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,EWS-PWD,Neutral,229,229
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,OBC-NCL,Neutral,7053,10658
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,OBC-NCL,Female,13265,14625
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,OBC-NCL-PWD,Neutral,671,1525
Indian Institute of Information Technology (IIIT)Kota Rajasthan,CSE,AI,SC,Neutral,3959,7363
